"workerid","Answer.time_in_minutes","modal","percentage_blue","Answer.condition","Answer.misread_instructions","rating","color","speaker_cond"
34,11.5356166666667,"bare",50,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",60,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",75,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",90,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",100,"probably",0,10,"blue","m"
35,5.86541666666667,"might",0,"probably",0,0,"orange","m"
35,5.86541666666667,"might",10,"probably",0,0,"orange","m"
35,5.86541666666667,"might",25,"probably",0,0,"orange","m"
35,5.86541666666667,"might",40,"probably",0,0,"orange","m"
35,5.86541666666667,"might",50,"probably",0,0,"orange","m"
35,5.86541666666667,"might",60,"probably",0,8,"orange","m"
35,5.86541666666667,"might",75,"probably",0,1,"orange","m"
35,5.86541666666667,"might",90,"probably",0,1,"orange","m"
35,5.86541666666667,"might",100,"probably",0,0,"orange","m"
35,5.86541666666667,"might",0,"probably",0,0,"orange","m"
35,5.86541666666667,"might",10,"probably",0,0,"orange","m"
35,5.86541666666667,"might",25,"probably",0,0,"orange","m"
35,5.86541666666667,"might",40,"probably",0,0,"orange","m"
35,5.86541666666667,"might",50,"probably",0,0,"orange","m"
35,5.86541666666667,"might",60,"probably",0,8,"orange","m"
35,5.86541666666667,"might",75,"probably",0,1,"orange","m"
35,5.86541666666667,"might",90,"probably",0,1,"orange","m"
35,5.86541666666667,"might",100,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",0,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",10,"probably",0,3,"orange","m"
35,5.86541666666667,"probably",25,"probably",0,4,"orange","m"
35,5.86541666666667,"probably",40,"probably",0,3,"orange","m"
35,5.86541666666667,"probably",50,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",60,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",75,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",90,"probably",0,0,"orange","m"
35,5.86541666666667,"probably",100,"probably",0,0,"orange","m"
35,5.86541666666667,"bare",0,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",10,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",25,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",40,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",50,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",60,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",75,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",90,"probably",0,0,"blue","m"
35,5.86541666666667,"bare",100,"probably",0,10,"blue","m"
35,5.86541666666667,"probably",0,"probably",0,0,"blue","m"
35,5.86541666666667,"probably",10,"probably",0,3,"blue","m"
35,5.86541666666667,"probably",25,"probably",0,4,"blue","m"
35,5.86541666666667,"probably",40,"probably",0,3,"blue","m"
35,5.86541666666667,"probably",50,"probably",0,0,"blue","m"
35,5.86541666666667,"probably",60,"probably",0,0,"blue","m"
35,5.86541666666667,"probably",75,"probably",0,0,"blue","m"
35,5.86541666666667,"probably",90,"probably",0,0,"blue","m"
35,5.86541666666667,"probably",100,"probably",0,0,"blue","m"
35,5.86541666666667,"might",0,"probably",0,0,"blue","m"
35,5.86541666666667,"might",10,"probably",0,2,"blue","m"
35,5.86541666666667,"might",25,"probably",0,3,"blue","m"
35,5.86541666666667,"might",40,"probably",0,3,"blue","m"
35,5.86541666666667,"might",50,"probably",0,2,"blue","m"
35,5.86541666666667,"might",60,"probably",0,0,"blue","m"
35,5.86541666666667,"might",75,"probably",0,0,"blue","m"
35,5.86541666666667,"might",90,"probably",0,0,"blue","m"
35,5.86541666666667,"might",100,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",0,"probably",0,10,"orange","m"
36,12.4024666666667,"bare",10,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",25,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",40,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",50,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",60,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",75,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",90,"probably",0,0,"orange","m"
36,12.4024666666667,"bare",100,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",0,"probably",0,0,"blue","m"
36,12.4024666666667,"probably",10,"probably",0,0,"blue","m"
36,12.4024666666667,"probably",25,"probably",0,0,"blue","m"
36,12.4024666666667,"probably",40,"probably",0,0,"blue","m"
36,12.4024666666667,"probably",50,"probably",0,0,"blue","m"
36,12.4024666666667,"probably",60,"probably",0,2,"blue","m"
36,12.4024666666667,"probably",75,"probably",0,4,"blue","m"
36,12.4024666666667,"probably",90,"probably",0,4,"blue","m"
36,12.4024666666667,"probably",100,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",0,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",10,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",25,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",40,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",50,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",60,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",75,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",90,"probably",0,0,"blue","m"
36,12.4024666666667,"bare",100,"probably",0,10,"blue","m"
36,12.4024666666667,"probably",0,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",10,"probably",0,6,"orange","m"
36,12.4024666666667,"probably",25,"probably",0,3,"orange","m"
36,12.4024666666667,"probably",40,"probably",0,1,"orange","m"
36,12.4024666666667,"probably",50,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",60,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",75,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",90,"probably",0,0,"orange","m"
36,12.4024666666667,"probably",100,"probably",0,0,"orange","m"
36,12.4024666666667,"might",0,"probably",0,0,"blue","m"
36,12.4024666666667,"might",10,"probably",0,0,"blue","m"
36,12.4024666666667,"might",25,"probably",0,5,"blue","m"
36,12.4024666666667,"might",40,"probably",0,3,"blue","m"
36,12.4024666666667,"might",50,"probably",0,2,"blue","m"
36,12.4024666666667,"might",60,"probably",0,0,"blue","m"
36,12.4024666666667,"might",75,"probably",0,0,"blue","m"
36,12.4024666666667,"might",90,"probably",0,0,"blue","m"
36,12.4024666666667,"might",100,"probably",0,0,"blue","m"
36,12.4024666666667,"might",0,"probably",0,0,"orange","m"
36,12.4024666666667,"might",10,"probably",0,0,"orange","m"
36,12.4024666666667,"might",25,"probably",0,0,"orange","m"
36,12.4024666666667,"might",40,"probably",0,0,"orange","m"
36,12.4024666666667,"might",50,"probably",0,1,"orange","m"
36,12.4024666666667,"might",60,"probably",0,3,"orange","m"
36,12.4024666666667,"might",75,"probably",0,4,"orange","m"
36,12.4024666666667,"might",90,"probably",0,2,"orange","m"
36,12.4024666666667,"might",100,"probably",0,0,"orange","m"
37,5.99221666666667,"probably",0,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",10,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",25,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",40,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",50,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",60,"probably",1,2,"blue","m"
37,5.99221666666667,"probably",75,"probably",1,3,"blue","m"
37,5.99221666666667,"probably",90,"probably",1,5,"blue","m"
37,5.99221666666667,"probably",100,"probably",1,0,"blue","m"
37,5.99221666666667,"probably",0,"probably",1,6,"orange","m"
37,5.99221666666667,"probably",10,"probably",1,2,"orange","m"
37,5.99221666666667,"probably",25,"probably",1,2,"orange","m"
37,5.99221666666667,"probably",40,"probably",1,0,"orange","m"
37,5.99221666666667,"probably",50,"probably",1,0,"orange","m"
37,5.99221666666667,"probably",60,"probably",1,0,"orange","m"
37,5.99221666666667,"probably",75,"probably",1,0,"orange","m"
37,5.99221666666667,"probably",90,"probably",1,0,"orange","m"
37,5.99221666666667,"probably",100,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",0,"probably",1,10,"orange","m"
37,5.99221666666667,"bare",10,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",25,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",40,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",50,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",60,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",75,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",90,"probably",1,0,"orange","m"
37,5.99221666666667,"bare",100,"probably",1,0,"orange","m"
37,5.99221666666667,"might",0,"probably",1,0,"orange","m"
37,5.99221666666667,"might",10,"probably",1,0,"orange","m"
37,5.99221666666667,"might",25,"probably",1,3,"orange","m"
37,5.99221666666667,"might",40,"probably",1,6,"orange","m"
37,5.99221666666667,"might",50,"probably",1,1,"orange","m"
37,5.99221666666667,"might",60,"probably",1,0,"orange","m"
37,5.99221666666667,"might",75,"probably",1,0,"orange","m"
37,5.99221666666667,"might",90,"probably",1,0,"orange","m"
37,5.99221666666667,"might",100,"probably",1,0,"orange","m"
37,5.99221666666667,"might",0,"probably",1,0,"blue","m"
37,5.99221666666667,"might",10,"probably",1,0,"blue","m"
37,5.99221666666667,"might",25,"probably",1,0,"blue","m"
37,5.99221666666667,"might",40,"probably",1,0,"blue","m"
37,5.99221666666667,"might",50,"probably",1,1,"blue","m"
37,5.99221666666667,"might",60,"probably",1,6,"blue","m"
37,5.99221666666667,"might",75,"probably",1,3,"blue","m"
37,5.99221666666667,"might",90,"probably",1,0,"blue","m"
37,5.99221666666667,"might",100,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",0,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",10,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",25,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",40,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",50,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",60,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",75,"probably",1,0,"blue","m"
37,5.99221666666667,"bare",90,"probably",1,1,"blue","m"
37,5.99221666666667,"bare",100,"probably",1,9,"blue","m"
38,4.97341666666667,"probably",0,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",10,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",25,"probably",1,4,"orange","m"
38,4.97341666666667,"probably",40,"probably",1,3,"orange","m"
38,4.97341666666667,"probably",50,"probably",1,3,"orange","m"
38,4.97341666666667,"probably",60,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",75,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",90,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",100,"probably",1,0,"orange","m"
38,4.97341666666667,"might",0,"probably",1,0,"orange","m"
38,4.97341666666667,"might",10,"probably",1,0,"orange","m"
38,4.97341666666667,"might",25,"probably",1,0,"orange","m"
38,4.97341666666667,"might",40,"probably",1,0,"orange","m"
38,4.97341666666667,"might",50,"probably",1,2,"orange","m"
38,4.97341666666667,"might",60,"probably",1,3,"orange","m"
38,4.97341666666667,"might",75,"probably",1,4,"orange","m"
38,4.97341666666667,"might",90,"probably",1,1,"orange","m"
38,4.97341666666667,"might",100,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",0,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",10,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",25,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",40,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",50,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",60,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",75,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",90,"probably",1,0,"blue","m"
38,4.97341666666667,"bare",100,"probably",1,10,"blue","m"
38,4.97341666666667,"bare",0,"probably",1,10,"orange","m"
38,4.97341666666667,"bare",10,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",25,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",40,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",50,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",60,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",75,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",90,"probably",1,0,"orange","m"
38,4.97341666666667,"bare",100,"probably",1,0,"orange","m"
38,4.97341666666667,"probably",0,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",10,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",25,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",40,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",50,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",60,"probably",1,0,"blue","m"
38,4.97341666666667,"probably",75,"probably",1,5,"blue","m"
38,4.97341666666667,"probably",90,"probably",1,5,"blue","m"
38,4.97341666666667,"probably",100,"probably",1,0,"blue","m"
38,4.97341666666667,"might",0,"probably",1,0,"blue","m"
38,4.97341666666667,"might",10,"probably",1,0,"blue","m"
38,4.97341666666667,"might",25,"probably",1,0,"blue","m"
38,4.97341666666667,"might",40,"probably",1,5,"blue","m"
38,4.97341666666667,"might",50,"probably",1,5,"blue","m"
38,4.97341666666667,"might",60,"probably",1,0,"blue","m"
38,4.97341666666667,"might",75,"probably",1,0,"blue","m"
38,4.97341666666667,"might",90,"probably",1,0,"blue","m"
38,4.97341666666667,"might",100,"probably",1,0,"blue","m"
39,14.5007833333333,"probably",0,"probably",0,1,"orange","m"
39,14.5007833333333,"probably",10,"probably",0,3,"orange","m"
39,14.5007833333333,"probably",25,"probably",0,6,"orange","m"
39,14.5007833333333,"probably",40,"probably",0,0,"orange","m"
39,14.5007833333333,"probably",50,"probably",0,0,"orange","m"
39,14.5007833333333,"probably",60,"probably",0,0,"orange","m"
39,14.5007833333333,"probably",75,"probably",0,0,"orange","m"
39,14.5007833333333,"probably",90,"probably",0,0,"orange","m"
39,14.5007833333333,"probably",100,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",0,"probably",0,9,"orange","m"
39,14.5007833333333,"bare",10,"probably",0,1,"orange","m"
39,14.5007833333333,"bare",25,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",40,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",50,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",60,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",75,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",90,"probably",0,0,"orange","m"
39,14.5007833333333,"bare",100,"probably",0,0,"orange","m"
39,14.5007833333333,"might",0,"probably",0,0,"orange","m"
39,14.5007833333333,"might",10,"probably",0,0,"orange","m"
39,14.5007833333333,"might",25,"probably",0,0,"orange","m"
39,14.5007833333333,"might",40,"probably",0,0,"orange","m"
39,14.5007833333333,"might",50,"probably",0,0,"orange","m"
39,14.5007833333333,"might",60,"probably",0,6,"orange","m"
39,14.5007833333333,"might",75,"probably",0,3,"orange","m"
39,14.5007833333333,"might",90,"probably",0,1,"orange","m"
39,14.5007833333333,"might",100,"probably",0,0,"orange","m"
39,14.5007833333333,"might",0,"probably",0,0,"blue","m"
39,14.5007833333333,"might",10,"probably",0,3,"blue","m"
39,14.5007833333333,"might",25,"probably",0,1,"blue","m"
39,14.5007833333333,"might",40,"probably",0,3,"blue","m"
39,14.5007833333333,"might",50,"probably",0,1,"blue","m"
39,14.5007833333333,"might",60,"probably",0,1,"blue","m"
39,14.5007833333333,"might",75,"probably",0,1,"blue","m"
39,14.5007833333333,"might",90,"probably",0,0,"blue","m"
39,14.5007833333333,"might",100,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",0,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",10,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",25,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",40,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",50,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",60,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",75,"probably",0,0,"blue","m"
39,14.5007833333333,"bare",90,"probably",0,1,"blue","m"
39,14.5007833333333,"bare",100,"probably",0,9,"blue","m"
39,14.5007833333333,"probably",0,"probably",0,0,"blue","m"
39,14.5007833333333,"probably",10,"probably",0,0,"blue","m"
39,14.5007833333333,"probably",25,"probably",0,0,"blue","m"
39,14.5007833333333,"probably",40,"probably",0,0,"blue","m"
39,14.5007833333333,"probably",50,"probably",0,0,"blue","m"
39,14.5007833333333,"probably",60,"probably",0,2,"blue","m"
39,14.5007833333333,"probably",75,"probably",0,5,"blue","m"
39,14.5007833333333,"probably",90,"probably",0,3,"blue","m"
39,14.5007833333333,"probably",100,"probably",0,0,"blue","m"
