"","catch_trial","image","video","modal","color","percentage_blue","show_cross","catch_trial_answer_correct","language","gender","age","misread_instructions","trial","subjectid","date"
"139",0,"scene_orange_video_75.gif","orange_might_f","might","orange",75,-1,-1,"Mandarin","f",19,0,18,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"140",1,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,1,1,"Mandarin","f",19,0,19,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"141",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"Mandarin","f",19,0,20,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"142",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"Mandarin","f",19,0,21,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"143",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"Mandarin","f",19,0,22,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"144",0,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,-1,-1,"Mandarin","f",19,0,23,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"145",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,-1,"Mandarin","f",19,0,24,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"146",0,"scene_blue_video_90.gif","blue_probably_m","probably","blue",90,-1,-1,"Mandarin","f",19,0,25,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"147",1,"scene_blue_video_25.gif","blue_might_f","might","blue",-1,1,1,"Mandarin","f",19,0,26,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"148",1,"scene_orange_video_40.gif","orange_probably_f","probably","orange",-1,0,1,"Mandarin","f",19,0,27,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"149",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,-1,"Mandarin","f",19,0,28,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"150",1,"scene_blue_video_90.gif","blue_probably_m","probably","blue",90,0,1,"Mandarin","f",19,0,29,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"151",1,"scene_orange_video_40.gif","orange_might_m","might","orange",40,0,1,"Mandarin","f",19,0,30,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"152",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"Mandarin","f",19,0,31,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"153",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"Mandarin","f",19,0,32,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"154",1,"scene_orange_video_40.gif","orange_might_m","might","orange",40,1,1,"Mandarin","f",19,0,33,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"155",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"Mandarin","f",19,0,34,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"156",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"Mandarin","f",19,0,35,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"157",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"Mandarin","f",19,0,36,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"158",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"Mandarin","f",19,0,37,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"159",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"Mandarin","f",19,0,38,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"160",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"Mandarin","f",19,0,39,"55bf0843b06ec583a873d1300eddf8a10a8920e6695e","2018-11-09T20:15:27-08:00"
"161",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"English","f",21,0,0,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"162",0,"scene_orange_video_40.gif","orange_might_m","might","orange",40,-1,-1,"English","f",21,0,1,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"163",1,"scene_orange_video_40.gif","orange_might_m","might","orange",40,1,0,"English","f",21,0,2,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"164",0,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,-1,-1,"English","f",21,0,3,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"165",1,"scene_orange_video_75.gif","orange_might_f","might","orange",75,1,0,"English","f",21,0,4,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"166",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,1,1,"English","f",21,0,5,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"167",0,"scene_blue_video_25.gif","blue_might_f","might","blue",25,-1,-1,"English","f",21,0,6,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"168",0,"scene_orange_video_75.gif","orange_might_f","might","orange",75,-1,-1,"English","f",21,0,7,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"169",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,-1,"English","f",21,0,8,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"170",1,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,0,1,"English","f",21,0,9,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"171",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,-1,"English","f",21,0,10,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"172",0,"scene_orange_video_40.gif","orange_might_m","might","orange",40,-1,-1,"English","f",21,0,11,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"173",0,"scene_orange_video_10.gif","orange_probably_m","probably","orange",10,-1,-1,"English","f",21,0,12,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"174",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,-1,"English","f",21,0,13,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"175",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",21,0,14,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"176",0,"scene_orange_video_40.gif","orange_might_m","might","orange",40,-1,-1,"English","f",21,0,15,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"177",0,"scene_orange_video_40.gif","orange_might_m","might","orange",40,-1,-1,"English","f",21,0,16,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"178",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,0,1,"English","f",21,0,17,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"179",0,"scene_blue_video_25.gif","blue_might_f","might","blue",25,-1,-1,"English","f",21,0,18,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"180",0,"scene_orange_video_10.gif","orange_probably_m","probably","orange",10,-1,-1,"English","f",21,0,19,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"181",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",21,0,20,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"182",1,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,0,1,"English","f",21,0,21,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"183",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"English","f",21,0,22,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"184",1,"scene_blue_video_90.gif","blue_probably_m","probably","blue",90,1,1,"English","f",21,0,23,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"185",0,"scene_blue_video_25.gif","blue_might_f","might","blue",25,-1,-1,"English","f",21,0,24,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"186",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,1,0,"English","f",21,0,25,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"187",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,-1,"English","f",21,0,26,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"188",0,"scene_blue_video_90.gif","blue_probably_m","probably","blue",90,-1,-1,"English","f",21,0,27,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"189",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"English","f",21,0,28,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"190",1,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,0,1,"English","f",21,0,29,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"191",0,"scene_orange_video_40.gif","orange_might_m","might","orange",40,-1,-1,"English","f",21,0,30,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"192",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"English","f",21,0,31,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"193",0,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,-1,-1,"English","f",21,0,32,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"194",1,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,0,1,"English","f",21,0,33,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"195",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",21,0,34,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"196",1,"scene_orange_video_40.gif","orange_might_m","might","orange",40,0,1,"English","f",21,0,35,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"197",0,"scene_blue_video_60.gif","blue_might_m","might","blue",60,-1,-1,"English","f",21,0,36,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"198",0,"scene_orange_video_40.gif","orange_probably_f","probably","orange",40,-1,-1,"English","f",21,0,37,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"199",0,"scene_blue_video_90.gif","blue_probably_m","probably","blue",90,-1,-1,"English","f",21,0,38,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"200",1,"scene_blue_video_60.gif","blue_probably_f","probably","blue",60,1,1,"English","f",21,0,39,"f75eb0754e227b612594cb590ac2671e7b7a9ab672be","2018-11-09T20:59:36-08:00"
"201",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English, Mandarin","f",22,0,0,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"202",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,-1,"English, Mandarin","f",22,0,1,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"203",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,-1,"English, Mandarin","f",22,0,2,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"204",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,3,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"205",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,-1,"English, Mandarin","f",22,0,4,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"206",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English, Mandarin","f",22,0,5,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"207",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,0,"English, Mandarin","f",22,0,6,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"208",1,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,1,1,"English, Mandarin","f",22,0,7,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"209",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,-1,"English, Mandarin","f",22,0,8,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"210",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English, Mandarin","f",22,0,9,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"211",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,-1,"English, Mandarin","f",22,0,10,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"212",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,-1,"English, Mandarin","f",22,0,11,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"213",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,1,"English, Mandarin","f",22,0,12,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"214",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English, Mandarin","f",22,0,13,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"215",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,14,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"216",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,-1,"English, Mandarin","f",22,0,15,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"217",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,-1,"English, Mandarin","f",22,0,16,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"218",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English, Mandarin","f",22,0,17,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"219",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,-1,"English, Mandarin","f",22,0,18,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"220",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,-1,"English, Mandarin","f",22,0,19,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"221",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,0,1,"English, Mandarin","f",22,0,20,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"222",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English, Mandarin","f",22,0,21,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"223",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English, Mandarin","f",22,0,22,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"224",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,23,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"225",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English, Mandarin","f",22,0,24,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"226",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,-1,"English, Mandarin","f",22,0,25,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"227",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,26,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"228",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,-1,"English, Mandarin","f",22,0,27,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"229",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,1,1,"English, Mandarin","f",22,0,28,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"230",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,29,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"231",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,1,0,"English, Mandarin","f",22,0,30,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"232",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,-1,"English, Mandarin","f",22,0,31,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"233",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,1,1,"English, Mandarin","f",22,0,32,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"234",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,1,1,"English, Mandarin","f",22,0,33,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"235",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,-1,"English, Mandarin","f",22,0,34,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"236",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,-1,"English, Mandarin","f",22,0,35,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"237",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English, Mandarin","f",22,0,36,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"238",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English, Mandarin","f",22,0,37,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"239",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English, Mandarin","f",22,0,38,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"240",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,-1,"English, Mandarin","f",22,0,39,"397f997ea3b5ed06e0cf0f17714c784224c51a7cfd65","2018-11-10T01:56:29-08:00"
"241",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,-1,"English","f",20,0,0,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"242",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,-1,"English","f",20,0,1,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"243",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,-1,"English","f",20,0,2,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"244",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",20,0,3,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"245",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",20,0,4,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"246",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,-1,"English","f",20,0,5,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"247",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,-1,"English","f",20,0,6,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"248",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,-1,"English","f",20,0,7,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"249",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,-1,"English","f",20,0,8,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"250",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,-1,"English","f",20,0,9,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"251",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,-1,"English","f",20,0,10,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"252",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,0,1,"English","f",20,0,11,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"253",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,1,1,"English","f",20,0,12,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"254",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","f",20,0,13,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"255",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,-1,"English","f",20,0,14,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"256",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English","f",20,0,15,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"257",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,1,1,"English","f",20,0,16,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
